Program,question1,Module,Qn,Module_name,Response,Count,Question
NTLP,Q16_2,16,2,Immediate Supervision,Strongly Disagree,0,2. I feel comfortable approaching my supervisor with questions or concerns.
NTLP,Q16_3,16,3,Immediate Supervision,Agree,5,3. My supervisor provides constructive feedback and guidance to help me improve my performance.
NTLP,Q16_3,16,3,Immediate Supervision,Disagree,0,3. My supervisor provides constructive feedback and guidance to help me improve my performance.
NTLP,Q16_3,16,3,Immediate Supervision,Somewhat Agree,2,3. My supervisor provides constructive feedback and guidance to help me improve my performance.
NTLP,Q16_3,16,3,Immediate Supervision,Somewhat Disagree,1,3. My supervisor provides constructive feedback and guidance to help me improve my performance.
NTLP,Q16_3,16,3,Immediate Supervision,Strongly Agree,2,3. My supervisor provides constructive feedback and guidance to help me improve my performance.
NTLP,Q16_3,16,3,Immediate Supervision,Strongly Disagree,0,3. My supervisor provides constructive feedback and guidance to help me improve my performance.
NTLP,Q16_4,16,4,Immediate Supervision,Agree,4,4. My supervisor supports my professional development and growth within the organization.
NTLP,Q16_4,16,4,Immediate Supervision,Disagree,0,4. My supervisor supports my professional development and growth within the organization.
NTLP,Q16_4,16,4,Immediate Supervision,Somewhat Agree,2,4. My supervisor supports my professional development and growth within the organization.
NTLP,Q16_4,16,4,Immediate Supervision,Somewhat Disagree,1,4. My supervisor supports my professional development and growth within the organization.
NTLP,Q16_4,16,4,Immediate Supervision,Strongly Agree,3,4. My supervisor supports my professional development and growth within the organization.
NTLP,Q16_4,16,4,Immediate Supervision,Strongly Disagree,0,4. My supervisor supports my professional development and growth within the organization.
NTLP,Q16_5,16,5,Immediate Supervision,Agree,4,5. I have confidence in my supervisor's ability to lead and manage our team effectively.
NTLP,Q16_5,16,5,Immediate Supervision,Disagree,0,5. I have confidence in my supervisor's ability to lead and manage our team effectively.
NTLP,Q16_5,16,5,Immediate Supervision,Somewhat Agree,2,5. I have confidence in my supervisor's ability to lead and manage our team effectively.
NTLP,Q16_5,16,5,Immediate Supervision,Somewhat Disagree,1,5. I have confidence in my supervisor's ability to lead and manage our team effectively.
NTLP,Q16_5,16,5,Immediate Supervision,Strongly Agree,3,5. I have confidence in my supervisor's ability to lead and manage our team effectively.
NTLP,Q16_5,16,5,Immediate Supervision,Strongly Disagree,0,5. I have confidence in my supervisor's ability to lead and manage our team effectively.
NTLP,Q16_6,16,6,Immediate Supervision,Agree,5,"6. Overall, the supervision I receive allows me to do my job well."
NTLP,Q16_6,16,6,Immediate Supervision,Disagree,0,"6. Overall, the supervision I receive allows me to do my job well."
NTLP,Q16_6,16,6,Immediate Supervision,Somewhat Agree,2,"6. Overall, the supervision I receive allows me to do my job well."
NTLP,Q16_6,16,6,Immediate Supervision,Somewhat Disagree,1,"6. Overall, the supervision I receive allows me to do my job well."
NTLP,Q16_6,16,6,Immediate Supervision,Strongly Agree,2,"6. Overall, the supervision I receive allows me to do my job well."
NTLP,Q16_6,16,6,Immediate Supervision,Strongly Disagree,0,"6. Overall, the supervision I receive allows me to do my job well."
RSSH,Q5_1,5,1,Mission and Vision,Agree,4,1. I believe our organization's long-term goals are clear and inspiring.
RSSH,Q5_1,5,1,Mission and Vision,Disagree,1,1. I believe our organization's long-term goals are clear and inspiring.
RSSH,Q5_1,5,1,Mission and Vision,Somewhat Agree,1,1. I believe our organization's long-term goals are clear and inspiring.
RSSH,Q5_1,5,1,Mission and Vision,Somewhat Disagree,0,1. I believe our organization's long-term goals are clear and inspiring.
RSSH,Q5_1,5,1,Mission and Vision,Strongly Agree,5,1. I believe our organization's long-term goals are clear and inspiring.
RSSH,Q5_1,5,1,Mission and Vision,Strongly Disagree,0,1. I believe our organization's long-term goals are clear and inspiring.
RSSH,Q5_2,5,2,Mission and Vision,Agree,6,2. I feel motivated to contribute to our organization's vision and mission.
RSSH,Q5_2,5,2,Mission and Vision,Disagree,0,2. I feel motivated to contribute to our organization's vision and mission.
RSSH,Q5_2,5,2,Mission and Vision,Somewhat Agree,0,2. I feel motivated to contribute to our organization's vision and mission.
RSSH,Q5_2,5,2,Mission and Vision,Somewhat Disagree,0,2. I feel motivated to contribute to our organization's vision and mission.
RSSH,Q5_2,5,2,Mission and Vision,Strongly Agree,5,2. I feel motivated to contribute to our organization's vision and mission.
RSSH,Q5_2,5,2,Mission and Vision,Strongly Disagree,0,2. I feel motivated to contribute to our organization's vision and mission.
RSSH,Q5_3,5,3,Mission and Vision,Agree,4,3. Our organization's future direction aligns with my personal aspirations.
RSSH,Q5_3,5,3,Mission and Vision,Disagree,0,3. Our organization's future direction aligns with my personal aspirations.
RSSH,Q5_3,5,3,Mission and Vision,Somewhat Agree,4,3. Our organization's future direction aligns with my personal aspirations.
RSSH,Q5_3,5,3,Mission and Vision,Somewhat Disagree,0,3. Our organization's future direction aligns with my personal aspirations.
RSSH,Q5_3,5,3,Mission and Vision,Strongly Agree,3,3. Our organization's future direction aligns with my personal aspirations.
RSSH,Q5_3,5,3,Mission and Vision,Strongly Disagree,0,3. Our organization's future direction aligns with my personal aspirations.
RSSH,Q5_4,5,4,Mission and Vision,Agree,5,4. There is a shared sense of purpose and ambition among employees.
RSSH,Q5_4,5,4,Mission and Vision,Disagree,0,4. There is a shared sense of purpose and ambition among employees.
RSSH,Q5_4,5,4,Mission and Vision,Somewhat Agree,3,4. There is a shared sense of purpose and ambition among employees.
RSSH,Q5_4,5,4,Mission and Vision,Somewhat Disagree,0,4. There is a shared sense of purpose and ambition among employees.
RSSH,Q5_4,5,4,Mission and Vision,Strongly Agree,1,4. There is a shared sense of purpose and ambition among employees.
RSSH,Q5_4,5,4,Mission and Vision,Strongly Disagree,2,4. There is a shared sense of purpose and ambition among employees.
RSSH,Q5_5,5,5,Mission and Vision,Agree,6,5. Our organization consistently sets challenging long-term goals to achieve.
RSSH,Q5_5,5,5,Mission and Vision,Disagree,0,5. Our organization consistently sets challenging long-term goals to achieve.
RSSH,Q5_5,5,5,Mission and Vision,Somewhat Agree,1,5. Our organization consistently sets challenging long-term goals to achieve.
RSSH,Q5_5,5,5,Mission and Vision,Somewhat Disagree,1,5. Our organization consistently sets challenging long-term goals to achieve.
RSSH,Q5_5,5,5,Mission and Vision,Strongly Agree,3,5. Our organization consistently sets challenging long-term goals to achieve.
RSSH,Q5_5,5,5,Mission and Vision,Strongly Disagree,0,5. Our organization consistently sets challenging long-term goals to achieve.
RSSH,Q5_6,5,6,Mission and Vision,Agree,6,"6. Overall, our employees and managers are focused on our organization’s future."
RSSH,Q5_6,5,6,Mission and Vision,Disagree,0,"6. Overall, our employees and managers are focused on our organization’s future."
RSSH,Q5_6,5,6,Mission and Vision,Somewhat Agree,2,"6. Overall, our employees and managers are focused on our organization’s future."
RSSH,Q5_6,5,6,Mission and Vision,Somewhat Disagree,0,"6. Overall, our employees and managers are focused on our organization’s future."
RSSH,Q5_6,5,6,Mission and Vision,Strongly Agree,3,"6. Overall, our employees and managers are focused on our organization’s future."
RSSH,Q5_6,5,6,Mission and Vision,Strongly Disagree,0,"6. Overall, our employees and managers are focused on our organization’s future."
RSSH,Q6_1,6,1,Organizational Strategy Deployment,Agree,7,1. I believe our organization has a well-defined and effective strategy for achieving its goals.
RSSH,Q6_1,6,1,Organizational Strategy Deployment,Disagree,0,1. I believe our organization has a well-defined and effective strategy for achieving its goals.
RSSH,Q6_1,6,1,Organizational Strategy Deployment,Somewhat Agree,0,1. I believe our organization has a well-defined and effective strategy for achieving its goals.
RSSH,Q6_1,6,1,Organizational Strategy Deployment,Somewhat Disagree,0,1. I believe our organization has a well-defined and effective strategy for achieving its goals.
RSSH,Q6_1,6,1,Organizational Strategy Deployment,Strongly Agree,4,1. I believe our organization has a well-defined and effective strategy for achieving its goals.
RSSH,Q6_1,6,1,Organizational Strategy Deployment,Strongly Disagree,0,1. I believe our organization has a well-defined and effective strategy for achieving its goals.
RSSH,Q6_2,6,2,Organizational Strategy Deployment,Agree,5,2. Our organization regularly reviews and adjusts its strategic plans based on changing circumstances.
RSSH,Q6_2,6,2,Organizational Strategy Deployment,Disagree,1,2. Our organization regularly reviews and adjusts its strategic plans based on changing circumstances.
RSSH,Q6_2,6,2,Organizational Strategy Deployment,Somewhat Agree,2,2. Our organization regularly reviews and adjusts its strategic plans based on changing circumstances.
RSSH,Q6_2,6,2,Organizational Strategy Deployment,Somewhat Disagree,0,2. Our organization regularly reviews and adjusts its strategic plans based on changing circumstances.
RSSH,Q6_2,6,2,Organizational Strategy Deployment,Strongly Agree,3,2. Our organization regularly reviews and adjusts its strategic plans based on changing circumstances.
RSSH,Q6_2,6,2,Organizational Strategy Deployment,Strongly Disagree,0,2. Our organization regularly reviews and adjusts its strategic plans based on changing circumstances.
RSSH,Q6_3,6,3,Organizational Strategy Deployment,Agree,9,3. Employees understand how their roles contribute to the overall strategy.
RSSH,Q6_3,6,3,Organizational Strategy Deployment,Disagree,0,3. Employees understand how their roles contribute to the overall strategy.
RSSH,Q6_3,6,3,Organizational Strategy Deployment,Somewhat Agree,0,3. Employees understand how their roles contribute to the overall strategy.
RSSH,Q6_3,6,3,Organizational Strategy Deployment,Somewhat Disagree,1,3. Employees understand how their roles contribute to the overall strategy.
RSSH,Q6_3,6,3,Organizational Strategy Deployment,Strongly Agree,1,3. Employees understand how their roles contribute to the overall strategy.
RSSH,Q6_3,6,3,Organizational Strategy Deployment,Strongly Disagree,0,3. Employees understand how their roles contribute to the overall strategy.
RSSH,Q6_4,6,4,Organizational Strategy Deployment,Agree,7,4. Our organization effectively communicates its strategic priorities to all employees.
RSSH,Q6_4,6,4,Organizational Strategy Deployment,Disagree,0,4. Our organization effectively communicates its strategic priorities to all employees.
RSSH,Q6_4,6,4,Organizational Strategy Deployment,Somewhat Agree,0,4. Our organization effectively communicates its strategic priorities to all employees.
RSSH,Q6_4,6,4,Organizational Strategy Deployment,Somewhat Disagree,1,4. Our organization effectively communicates its strategic priorities to all employees.
RSSH,Q6_4,6,4,Organizational Strategy Deployment,Strongly Agree,2,4. Our organization effectively communicates its strategic priorities to all employees.
RSSH,Q6_4,6,4,Organizational Strategy Deployment,Strongly Disagree,1,4. Our organization effectively communicates its strategic priorities to all employees.
RSSH,Q6_5,6,5,Organizational Strategy Deployment,Agree,4,5. I see a strong connection between the strategic decisions made and our organization's success.
RSSH,Q6_5,6,5,Organizational Strategy Deployment,Disagree,0,5. I see a strong connection between the strategic decisions made and our organization's success.
RSSH,Q6_5,6,5,Organizational Strategy Deployment,Somewhat Agree,2,5. I see a strong connection between the strategic decisions made and our organization's success.
RSSH,Q6_5,6,5,Organizational Strategy Deployment,Somewhat Disagree,1,5. I see a strong connection between the strategic decisions made and our organization's success.
RSSH,Q6_5,6,5,Organizational Strategy Deployment,Strongly Agree,3,5. I see a strong connection between the strategic decisions made and our organization's success.
RSSH,Q6_5,6,5,Organizational Strategy Deployment,Strongly Disagree,1,5. I see a strong connection between the strategic decisions made and our organization's success.
RSSH,Q6_6,6,6,Organizational Strategy Deployment,Agree,5,"6. Overall, our organization has a good strategy and works towards it effectively."
RSSH,Q6_6,6,6,Organizational Strategy Deployment,Disagree,0,"6. Overall, our organization has a good strategy and works towards it effectively."
RSSH,Q6_6,6,6,Organizational Strategy Deployment,Somewhat Agree,2,"6. Overall, our organization has a good strategy and works towards it effectively."
RSSH,Q6_6,6,6,Organizational Strategy Deployment,Somewhat Disagree,0,"6. Overall, our organization has a good strategy and works towards it effectively."
RSSH,Q6_6,6,6,Organizational Strategy Deployment,Strongly Agree,4,"6. Overall, our organization has a good strategy and works towards it effectively."
RSSH,Q6_6,6,6,Organizational Strategy Deployment,Strongly Disagree,0,"6. Overall, our organization has a good strategy and works towards it effectively."
RSSH,Q7_1,7,1,Organizational Core Values,Agree,4,1. Our organization's core values align with my personal beliefs.
RSSH,Q7_1,7,1,Organizational Core Values,Disagree,2,1. Our organization's core values align with my personal beliefs.
RSSH,Q7_1,7,1,Organizational Core Values,Somewhat Agree,1,1. Our organization's core values align with my personal beliefs.
RSSH,Q7_1,7,1,Organizational Core Values,Somewhat Disagree,1,1. Our organization's core values align with my personal beliefs.
RSSH,Q7_1,7,1,Organizational Core Values,Strongly Agree,3,1. Our organization's core values align with my personal beliefs.
RSSH,Q7_1,7,1,Organizational Core Values,Strongly Disagree,0,1. Our organization's core values align with my personal beliefs.
RSSH,Q7_2,7,2,Organizational Core Values,Agree,7,2. I observe consistent adherence to ethical principles within our organization.
RSSH,Q7_2,7,2,Organizational Core Values,Disagree,0,2. I observe consistent adherence to ethical principles within our organization.
RSSH,Q7_2,7,2,Organizational Core Values,Somewhat Agree,1,2. I observe consistent adherence to ethical principles within our organization.
RSSH,Q7_2,7,2,Organizational Core Values,Somewhat Disagree,0,2. I observe consistent adherence to ethical principles within our organization.
RSSH,Q7_2,7,2,Organizational Core Values,Strongly Agree,3,2. I observe consistent adherence to ethical principles within our organization.
RSSH,Q7_2,7,2,Organizational Core Values,Strongly Disagree,0,2. I observe consistent adherence to ethical principles within our organization.
RSSH,Q7_3,7,3,Organizational Core Values,Agree,3,3. Our organization promotes supporting employee perspectives as a fundamental value.
RSSH,Q7_3,7,3,Organizational Core Values,Disagree,0,3. Our organization promotes supporting employee perspectives as a fundamental value.
RSSH,Q7_3,7,3,Organizational Core Values,Somewhat Agree,4,3. Our organization promotes supporting employee perspectives as a fundamental value.
RSSH,Q7_3,7,3,Organizational Core Values,Somewhat Disagree,1,3. Our organization promotes supporting employee perspectives as a fundamental value.
RSSH,Q7_3,7,3,Organizational Core Values,Strongly Agree,2,3. Our organization promotes supporting employee perspectives as a fundamental value.
RSSH,Q7_3,7,3,Organizational Core Values,Strongly Disagree,1,3. Our organization promotes supporting employee perspectives as a fundamental value.
RSSH,Q7_4,7,4,Organizational Core Values,Agree,4,4. Employees feel comfortable raising ethical/values-related concerns without fear of reprisal.
RSSH,Q7_4,7,4,Organizational Core Values,Disagree,0,4. Employees feel comfortable raising ethical/values-related concerns without fear of reprisal.
RSSH,Q7_4,7,4,Organizational Core Values,Somewhat Agree,1,4. Employees feel comfortable raising ethical/values-related concerns without fear of reprisal.
RSSH,Q7_4,7,4,Organizational Core Values,Somewhat Disagree,2,4. Employees feel comfortable raising ethical/values-related concerns without fear of reprisal.
RSSH,Q7_4,7,4,Organizational Core Values,Strongly Agree,2,4. Employees feel comfortable raising ethical/values-related concerns without fear of reprisal.
RSSH,Q7_4,7,4,Organizational Core Values,Strongly Disagree,2,4. Employees feel comfortable raising ethical/values-related concerns without fear of reprisal.
RSSH,Q7_5,7,5,Organizational Core Values,Agree,5,5. I believe that our organization's values positively impact our decision-making.
RSSH,Q7_5,7,5,Organizational Core Values,Disagree,0,5. I believe that our organization's values positively impact our decision-making.
RSSH,Q7_5,7,5,Organizational Core Values,Somewhat Agree,2,5. I believe that our organization's values positively impact our decision-making.
RSSH,Q7_5,7,5,Organizational Core Values,Somewhat Disagree,0,5. I believe that our organization's values positively impact our decision-making.
RSSH,Q7_5,7,5,Organizational Core Values,Strongly Agree,3,5. I believe that our organization's values positively impact our decision-making.
RSSH,Q7_5,7,5,Organizational Core Values,Strongly Disagree,1,5. I believe that our organization's values positively impact our decision-making.
RSSH,Q7_6,7,6,Organizational Core Values,Agree,8,"6. Overall, the way we do our work on a daily basis reflects positively on our organization’s core values."
RSSH,Q7_6,7,6,Organizational Core Values,Disagree,0,"6. Overall, the way we do our work on a daily basis reflects positively on our organization’s core values."
RSSH,Q7_6,7,6,Organizational Core Values,Somewhat Agree,0,"6. Overall, the way we do our work on a daily basis reflects positively on our organization’s core values."
RSSH,Q7_6,7,6,Organizational Core Values,Somewhat Disagree,0,"6. Overall, the way we do our work on a daily basis reflects positively on our organization’s core values."
RSSH,Q7_6,7,6,Organizational Core Values,Strongly Agree,3,"6. Overall, the way we do our work on a daily basis reflects positively on our organization’s core values."
RSSH,Q7_6,7,6,Organizational Core Values,Strongly Disagree,0,"6. Overall, the way we do our work on a daily basis reflects positively on our organization’s core values."
RSSH,Q8_1,8,1,Management and Leadership,Agree,4,1. The leadership team provides clear guidance on our organization's goals and expectations.
RSSH,Q8_1,8,1,Management and Leadership,Disagree,0,1. The leadership team provides clear guidance on our organization's goals and expectations.
RSSH,Q8_1,8,1,Management and Leadership,Somewhat Agree,4,1. The leadership team provides clear guidance on our organization's goals and expectations.
RSSH,Q8_1,8,1,Management and Leadership,Somewhat Disagree,0,1. The leadership team provides clear guidance on our organization's goals and expectations.
RSSH,Q8_1,8,1,Management and Leadership,Strongly Agree,2,1. The leadership team provides clear guidance on our organization's goals and expectations.
RSSH,Q8_1,8,1,Management and Leadership,Strongly Disagree,1,1. The leadership team provides clear guidance on our organization's goals and expectations.
RSSH,Q8_2,8,2,Management and Leadership,Agree,5,2. I feel supported and empowered by my immediate supervisor.
RSSH,Q8_2,8,2,Management and Leadership,Disagree,1,2. I feel supported and empowered by my immediate supervisor.
RSSH,Q8_2,8,2,Management and Leadership,Somewhat Agree,2,2. I feel supported and empowered by my immediate supervisor.
RSSH,Q8_2,8,2,Management and Leadership,Somewhat Disagree,1,2. I feel supported and empowered by my immediate supervisor.
RSSH,Q8_2,8,2,Management and Leadership,Strongly Agree,2,2. I feel supported and empowered by my immediate supervisor.
RSSH,Q8_2,8,2,Management and Leadership,Strongly Disagree,0,2. I feel supported and empowered by my immediate supervisor.
RSSH,Q8_3,8,3,Management and Leadership,Agree,5,3. Our organization encourages employees to take on leadership roles when appropriate.
RSSH,Q8_3,8,3,Management and Leadership,Disagree,0,3. Our organization encourages employees to take on leadership roles when appropriate.
RSSH,Q8_3,8,3,Management and Leadership,Somewhat Agree,1,3. Our organization encourages employees to take on leadership roles when appropriate.
RSSH,Q8_3,8,3,Management and Leadership,Somewhat Disagree,3,3. Our organization encourages employees to take on leadership roles when appropriate.
RSSH,Q8_3,8,3,Management and Leadership,Strongly Agree,2,3. Our organization encourages employees to take on leadership roles when appropriate.
RSSH,Q8_3,8,3,Management and Leadership,Strongly Disagree,0,3. Our organization encourages employees to take on leadership roles when appropriate.
RSSH,Q8_4,8,4,Management and Leadership,Agree,4,4. Leaders actively seek and value input and feedback from team members.
RSSH,Q8_4,8,4,Management and Leadership,Disagree,1,4. Leaders actively seek and value input and feedback from team members.
RSSH,Q8_4,8,4,Management and Leadership,Somewhat Agree,4,4. Leaders actively seek and value input and feedback from team members.
RSSH,Q8_4,8,4,Management and Leadership,Somewhat Disagree,0,4. Leaders actively seek and value input and feedback from team members.
RSSH,Q8_4,8,4,Management and Leadership,Strongly Agree,2,4. Leaders actively seek and value input and feedback from team members.
RSSH,Q8_4,8,4,Management and Leadership,Strongly Disagree,0,4. Leaders actively seek and value input and feedback from team members.
RSSH,Q8_5,8,5,Management and Leadership,Agree,6,5. Employees at all levels collaborate effectively and show mutual respect.
RSSH,Q8_5,8,5,Management and Leadership,Disagree,0,5. Employees at all levels collaborate effectively and show mutual respect.
RSSH,Q8_5,8,5,Management and Leadership,Somewhat Agree,2,5. Employees at all levels collaborate effectively and show mutual respect.
RSSH,Q8_5,8,5,Management and Leadership,Somewhat Disagree,1,5. Employees at all levels collaborate effectively and show mutual respect.
RSSH,Q8_5,8,5,Management and Leadership,Strongly Agree,2,5. Employees at all levels collaborate effectively and show mutual respect.
RSSH,Q8_5,8,5,Management and Leadership,Strongly Disagree,0,5. Employees at all levels collaborate effectively and show mutual respect.
RSSH,Q8_6,8,6,Management and Leadership,Agree,6,6. Organizational leadership does its best to manage us effectively.
RSSH,Q8_6,8,6,Management and Leadership,Disagree,0,6. Organizational leadership does its best to manage us effectively.
RSSH,Q8_6,8,6,Management and Leadership,Somewhat Agree,3,6. Organizational leadership does its best to manage us effectively.
RSSH,Q8_6,8,6,Management and Leadership,Somewhat Disagree,0,6. Organizational leadership does its best to manage us effectively.
RSSH,Q8_6,8,6,Management and Leadership,Strongly Agree,2,6. Organizational leadership does its best to manage us effectively.
RSSH,Q8_6,8,6,Management and Leadership,Strongly Disagree,0,6. Organizational leadership does its best to manage us effectively.
RSSH,Q9_1,9,1,Organizational Learning and Development,Agree,6,1. Our organization actively encourages employees to seek out opportunities for personal and professional growth.
RSSH,Q9_1,9,1,Organizational Learning and Development,Disagree,0,1. Our organization actively encourages employees to seek out opportunities for personal and professional growth.
RSSH,Q9_1,9,1,Organizational Learning and Development,Somewhat Agree,0,1. Our organization actively encourages employees to seek out opportunities for personal and professional growth.
RSSH,Q9_1,9,1,Organizational Learning and Development,Somewhat Disagree,1,1. Our organization actively encourages employees to seek out opportunities for personal and professional growth.
RSSH,Q9_1,9,1,Organizational Learning and Development,Strongly Agree,1,1. Our organization actively encourages employees to seek out opportunities for personal and professional growth.
RSSH,Q9_1,9,1,Organizational Learning and Development,Strongly Disagree,3,1. Our organization actively encourages employees to seek out opportunities for personal and professional growth.
RSSH,Q9_2,9,2,Organizational Learning and Development,Agree,6,2. I feel empowered to suggest and implement innovative ideas to improve our work processes.
RSSH,Q9_2,9,2,Organizational Learning and Development,Disagree,1,2. I feel empowered to suggest and implement innovative ideas to improve our work processes.
RSSH,Q9_2,9,2,Organizational Learning and Development,Somewhat Agree,2,2. I feel empowered to suggest and implement innovative ideas to improve our work processes.
RSSH,Q9_2,9,2,Organizational Learning and Development,Somewhat Disagree,0,2. I feel empowered to suggest and implement innovative ideas to improve our work processes.
RSSH,Q9_2,9,2,Organizational Learning and Development,Strongly Agree,2,2. I feel empowered to suggest and implement innovative ideas to improve our work processes.
RSSH,Q9_2,9,2,Organizational Learning and Development,Strongly Disagree,0,2. I feel empowered to suggest and implement innovative ideas to improve our work processes.
RSSH,Q9_3,9,3,Organizational Learning and Development,Agree,6,3. Our organization values continuous learning and provides resources for skill development.
RSSH,Q9_3,9,3,Organizational Learning and Development,Disagree,0,3. Our organization values continuous learning and provides resources for skill development.
RSSH,Q9_3,9,3,Organizational Learning and Development,Somewhat Agree,2,3. Our organization values continuous learning and provides resources for skill development.
RSSH,Q9_3,9,3,Organizational Learning and Development,Somewhat Disagree,1,3. Our organization values continuous learning and provides resources for skill development.
RSSH,Q9_3,9,3,Organizational Learning and Development,Strongly Agree,1,3. Our organization values continuous learning and provides resources for skill development.
RSSH,Q9_3,9,3,Organizational Learning and Development,Strongly Disagree,1,3. Our organization values continuous learning and provides resources for skill development.
RSSH,Q9_4,9,4,Organizational Learning and Development,Agree,3,4. I believe that our organization fosters a culture of creativity and problem-solving.
RSSH,Q9_4,9,4,Organizational Learning and Development,Disagree,1,4. I believe that our organization fosters a culture of creativity and problem-solving.
RSSH,Q9_4,9,4,Organizational Learning and Development,Somewhat Agree,3,4. I believe that our organization fosters a culture of creativity and problem-solving.
RSSH,Q9_4,9,4,Organizational Learning and Development,Somewhat Disagree,1,4. I believe that our organization fosters a culture of creativity and problem-solving.
RSSH,Q9_4,9,4,Organizational Learning and Development,Strongly Agree,3,4. I believe that our organization fosters a culture of creativity and problem-solving.
RSSH,Q9_4,9,4,Organizational Learning and Development,Strongly Disagree,0,4. I believe that our organization fosters a culture of creativity and problem-solving.
RSSH,Q9_5,9,5,Organizational Learning and Development,Agree,7,5. Our organization learns from its mistakes and uses them as opportunities for improvement.
RSSH,Q9_5,9,5,Organizational Learning and Development,Disagree,0,5. Our organization learns from its mistakes and uses them as opportunities for improvement.
RSSH,Q9_5,9,5,Organizational Learning and Development,Somewhat Agree,2,5. Our organization learns from its mistakes and uses them as opportunities for improvement.
RSSH,Q9_5,9,5,Organizational Learning and Development,Somewhat Disagree,0,5. Our organization learns from its mistakes and uses them as opportunities for improvement.
RSSH,Q9_5,9,5,Organizational Learning and Development,Strongly Agree,2,5. Our organization learns from its mistakes and uses them as opportunities for improvement.
RSSH,Q9_5,9,5,Organizational Learning and Development,Strongly Disagree,0,5. Our organization learns from its mistakes and uses them as opportunities for improvement.
RSSH,Q9_6,9,6,Organizational Learning and Development,Agree,4,6. I would describe my organization as one that is constantly learning to adjust to new challenges.
RSSH,Q9_6,9,6,Organizational Learning and Development,Disagree,1,6. I would describe my organization as one that is constantly learning to adjust to new challenges.
RSSH,Q9_6,9,6,Organizational Learning and Development,Somewhat Agree,2,6. I would describe my organization as one that is constantly learning to adjust to new challenges.
RSSH,Q9_6,9,6,Organizational Learning and Development,Somewhat Disagree,0,6. I would describe my organization as one that is constantly learning to adjust to new challenges.
RSSH,Q9_6,9,6,Organizational Learning and Development,Strongly Agree,4,6. I would describe my organization as one that is constantly learning to adjust to new challenges.
RSSH,Q9_6,9,6,Organizational Learning and Development,Strongly Disagree,0,6. I would describe my organization as one that is constantly learning to adjust to new challenges.
RSSH,Q10_1,10,1,Diversity and Inclusion,Agree,8,1. Our organization actively promotes diversity and inclusion as essential values.
RSSH,Q10_1,10,1,Diversity and Inclusion,Disagree,0,1. Our organization actively promotes diversity and inclusion as essential values.
RSSH,Q10_1,10,1,Diversity and Inclusion,Somewhat Agree,1,1. Our organization actively promotes diversity and inclusion as essential values.
RSSH,Q10_1,10,1,Diversity and Inclusion,Somewhat Disagree,1,1. Our organization actively promotes diversity and inclusion as essential values.
RSSH,Q10_1,10,1,Diversity and Inclusion,Strongly Agree,1,1. Our organization actively promotes diversity and inclusion as essential values.
RSSH,Q10_1,10,1,Diversity and Inclusion,Strongly Disagree,0,1. Our organization actively promotes diversity and inclusion as essential values.
RSSH,Q10_2,10,2,Diversity and Inclusion,Agree,4,2. I believe that our workplace is inclusive and welcoming to individuals of all backgrounds.
RSSH,Q10_2,10,2,Diversity and Inclusion,Disagree,0,2. I believe that our workplace is inclusive and welcoming to individuals of all backgrounds.
RSSH,Q10_2,10,2,Diversity and Inclusion,Somewhat Agree,4,2. I believe that our workplace is inclusive and welcoming to individuals of all backgrounds.
RSSH,Q10_2,10,2,Diversity and Inclusion,Somewhat Disagree,1,2. I believe that our workplace is inclusive and welcoming to individuals of all backgrounds.
RSSH,Q10_2,10,2,Diversity and Inclusion,Strongly Agree,2,2. I believe that our workplace is inclusive and welcoming to individuals of all backgrounds.
RSSH,Q10_2,10,2,Diversity and Inclusion,Strongly Disagree,0,2. I believe that our workplace is inclusive and welcoming to individuals of all backgrounds.
RSSH,Q10_3,10,3,Diversity and Inclusion,Agree,4,3. Our organization's leadership team reflects a diverse range of backgrounds and perspectives.
RSSH,Q10_3,10,3,Diversity and Inclusion,Disagree,1,3. Our organization's leadership team reflects a diverse range of backgrounds and perspectives.
RSSH,Q10_3,10,3,Diversity and Inclusion,Somewhat Agree,2,3. Our organization's leadership team reflects a diverse range of backgrounds and perspectives.
RSSH,Q10_3,10,3,Diversity and Inclusion,Somewhat Disagree,2,3. Our organization's leadership team reflects a diverse range of backgrounds and perspectives.
RSSH,Q10_3,10,3,Diversity and Inclusion,Strongly Agree,2,3. Our organization's leadership team reflects a diverse range of backgrounds and perspectives.
RSSH,Q10_3,10,3,Diversity and Inclusion,Strongly Disagree,0,3. Our organization's leadership team reflects a diverse range of backgrounds and perspectives.
RSSH,Q10_4,10,4,Diversity and Inclusion,Agree,3,"4. I feel that my organization provides equal opportunities for career advancement to all employees, regardless of their background."
RSSH,Q10_4,10,4,Diversity and Inclusion,Disagree,1,"4. I feel that my organization provides equal opportunities for career advancement to all employees, regardless of their background."
RSSH,Q10_4,10,4,Diversity and Inclusion,Somewhat Agree,3,"4. I feel that my organization provides equal opportunities for career advancement to all employees, regardless of their background."
RSSH,Q10_4,10,4,Diversity and Inclusion,Somewhat Disagree,2,"4. I feel that my organization provides equal opportunities for career advancement to all employees, regardless of their background."
RSSH,Q10_4,10,4,Diversity and Inclusion,Strongly Agree,2,"4. I feel that my organization provides equal opportunities for career advancement to all employees, regardless of their background."
RSSH,Q10_4,10,4,Diversity and Inclusion,Strongly Disagree,0,"4. I feel that my organization provides equal opportunities for career advancement to all employees, regardless of their background."
